"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3225483","746775","","","FoodOn Ontology Name for FDC Item","salt (iodized)"
"3225482","746775","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03305008"
"3225481","746775","","","NCBI Taxon Parent","NA"
"3225480","746775","","","NCBI Taxon","NA"
"1833300","746775","","","Ontology Name for Source","sodium chloride food product"
"1833299","746775","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00002250"
"1833298","746775","","","FoodOn Ontology Name for FDC Item","salt (iodized)"
"1833297","746775","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03305008"
"3225191","746776","","","Ontology Name for Source","milk or milk based food product"
"3225190","746776","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3225189","746776","","","FoodOn Ontology Name for FDC Item","skim milk (pasteurized, vitamin A and D fortified)"
"3225188","746776","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311235"
"3225187","746776","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225186","746776","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833184","746776","","","Ontology Name for Source","milk or milk based food product"
"1833183","746776","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"1833182","746776","","","FoodOn Ontology Name for FDC Item","skim milk (pasteurized, vitamin A and D fortified)"
"1833181","746776","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311235"
"1832740","746776","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832739","746776","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225497","746777","","","Ontology Name for Source","condiment food product"
"3225496","746777","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"3225495","746777","","","FoodOn Ontology Name for FDC Item","salsa"
"3225494","746777","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310086"
"3225493","746777","","","NCBI Taxon Parent","NA"
"3225492","746777","","","NCBI Taxon","NA"
"1833308","746777","","","Ontology Name for Source","condiment food product"
"1833307","746777","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001133"
"1833306","746777","","","FoodOn Ontology Name for FDC Item","salsa"
"1833305","746777","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310086"
"3225197","746778","","","Ontology Name for Source","milk or milk based food product"
"3225196","746778","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3225195","746778","","","FoodOn Ontology Name for FDC Item","lowfat cow milk (2%, fortified, pasteurized)"
"3225194","746778","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311236"
"3225193","746778","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225192","746778","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833188","746778","","","Ontology Name for Source","milk or milk based food product"
"1833187","746778","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"1833186","746778","","","FoodOn Ontology Name for FDC Item","lowfat cow milk (2%, fortified, pasteurized)"
"1833185","746778","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311236"
"1832742","746778","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832741","746778","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225503","746779","","","Ontology Name for Source","sausage food product"
"3225502","746779","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"3225501","746779","","","FoodOn Ontology Name for FDC Item","beef sausage"
"3225500","746779","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002958"
"3225499","746779","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225498","746779","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833312","746779","","","Ontology Name for Source","sausage food product"
"1833311","746779","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"1833310","746779","","","FoodOn Ontology Name for FDC Item","beef sausage"
"1833309","746779","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002958"
"1832800","746779","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832799","746779","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225509","746780","","","Ontology Name for Source","sausage food product"
"3225508","746780","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"3225507","746780","","","FoodOn Ontology Name for FDC Item","pork sausage (oven-cooked)"
"3225506","746780","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311131"
"3225505","746780","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225504","746780","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"1833316","746780","","","Ontology Name for Source","sausage food product"
"1833315","746780","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"1833314","746780","","","FoodOn Ontology Name for FDC Item","pork sausage (oven-cooked)"
"1833313","746780","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311131"
"1832802","746780","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832801","746780","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9822"
"3225515","746781","","","Ontology Name for Source","sausage food product"
"3225514","746781","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"3225513","746781","","","FoodOn Ontology Name for FDC Item","chorizo"
"3225512","746781","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316070"
"3225511","746781","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225510","746781","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"1833320","746781","","","Ontology Name for Source","sausage food product"
"1833319","746781","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"1833318","746781","","","FoodOn Ontology Name for FDC Item","chorizo"
"1833317","746781","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316070"
"1832804","746781","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832803","746781","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9822"
"3225203","746782","","","Ontology Name for Source","milk or milk based food product"
"3225202","746782","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3225201","746782","","","FoodOn Ontology Name for FDC Item","cow whole milk 3.5% fat"
"3225200","746782","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310780"
"3225199","746782","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225198","746782","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1833192","746782","","","Ontology Name for Source","milk or milk based food product"
"1833191","746782","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"1833190","746782","","","FoodOn Ontology Name for FDC Item","cow whole milk 3.5% fat"
"1833189","746782","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03310780"
"1832744","746782","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832743","746782","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3225521","746783","","","Ontology Name for Source","sausage food product"
"3225520","746783","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"3225519","746783","","","FoodOn Ontology Name for FDC Item","turkey sausage"
"3225518","746783","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003297"
"3225517","746783","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225516","746783","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9102"
"1833324","746783","","","Ontology Name for Source","sausage food product"
"1833323","746783","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001007"
"1833322","746783","","","FoodOn Ontology Name for FDC Item","turkey sausage"
"1833321","746783","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003297"
"1832806","746783","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832805","746783","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9102"
"3225569","746784","","","Ontology Name for Source","sweetener food product"
"3225568","746784","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00002300"
"3225567","746784","","","FoodOn Ontology Name for FDC Item","sugar (granulated)"
"3225566","746784","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301073"
"3225565","746784","","","NCBI Taxon Parent","NA"
"3225564","746784","","","NCBI Taxon","NA"
"1833348","746784","","","Ontology Name for Source","sweetener food product"
"1833347","746784","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00002300"
"1833346","746784","","","FoodOn Ontology Name for FDC Item","sugar (granulated)"
"1833345","746784","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301073"
"290895","746784","","1000","","sucrose"
"3225599","746785","","","Ontology Name for Source","meat food product"
"3225598","746785","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001006"
"3225597","746785","","","FoodOn Ontology Name for FDC Item","turkey (ground or minced)"
"3225596","746785","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002714"
"3225595","746785","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225594","746785","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9102"
"1833364","746785","","","Ontology Name for Source","meat food product"
"1833363","746785","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001006"
"1833362","746785","","","FoodOn Ontology Name for FDC Item","turkey (ground or minced)"
"1833361","746785","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00002714"
"1832824","746785","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832823","746785","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9102"
"3225137","746952","","","Ontology Name for Source","swine food product"
"3225136","746952","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3225135","746952","","","FoodOn Ontology Name for FDC Item","ham (sliced, cooked)"
"3225134","746952","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"3225133","746952","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3225132","746952","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"1833148","746952","","","Ontology Name for Source","swine food product"
"1833147","746952","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"1833146","746952","","","FoodOn Ontology Name for FDC Item","ham (sliced, cooked)"
"1833145","746952","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"1832725","746952","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832724","746952","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/9822"
"3224795","747429","","","Ontology Name for Source","dairy food product"
"3224794","747429","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3224793","747429","","","FoodOn Ontology Name for FDC Item","cheese food (american, grated)"
"3224792","747429","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316860"
"3224791","747429","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3224790","747429","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"1832984","747429","","","Ontology Name for Source","dairy food product"
"1832983","747429","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"1832982","747429","","","FoodOn Ontology Name for FDC Item","cheese food (american, grated)"
"1832981","747429","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03316860"
"1832645","747429","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33154"
"1832644","747429","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3224645","747430","","","Ontology Name for Source","legume food product"
"3224644","747430","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224643","747430","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224642","747430","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224641","747430","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224640","747430","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832900","747430","","","Ontology Name for Source","legume food product"
"1832899","747430","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832898","747430","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832897","747430","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832603","747430","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832602","747430","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224669","747431","","","Ontology Name for Source","legume food product"
"3224668","747431","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224667","747431","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224666","747431","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224665","747431","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224664","747431","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832916","747431","","","Ontology Name for Source","legume food product"
"1832915","747431","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832914","747431","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832913","747431","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832611","747431","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832610","747431","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224621","747432","","","Ontology Name for Source","legume food product"
"3224620","747432","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224619","747432","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224618","747432","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224617","747432","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224616","747432","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832884","747432","","","Ontology Name for Source","legume food product"
"1832883","747432","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832882","747432","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832881","747432","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832595","747432","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832594","747432","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224597","747433","","","Ontology Name for Source","legume food product"
"3224596","747433","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224595","747433","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224594","747433","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224593","747433","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224592","747433","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832868","747433","","","Ontology Name for Source","legume food product"
"1832867","747433","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001265"
"1832866","747433","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832865","747433","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832587","747433","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832586","747433","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224687","747434","","","Ontology Name for Source","legume food product"
"3224686","747434","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224685","747434","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224684","747434","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224683","747434","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224682","747434","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832928","747434","","","Ontology Name for Source","legume food product"
"1832927","747434","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832926","747434","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832925","747434","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832617","747434","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832616","747434","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224639","747435","","","Ontology Name for Source","legume food product"
"3224638","747435","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224637","747435","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224636","747435","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224635","747435","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224634","747435","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832896","747435","","","Ontology Name for Source","legume food product"
"1832895","747435","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832894","747435","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832893","747435","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832601","747435","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832600","747435","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224603","747436","","","Ontology Name for Source","legume food product"
"3224602","747436","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224601","747436","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224600","747436","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"3224599","747436","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224598","747436","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832872","747436","","","Ontology Name for Source","legume food product"
"1832871","747436","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832870","747436","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832869","747436","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"1832589","747436","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832588","747436","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224609","747437","","","Ontology Name for Source","legume food product"
"3224608","747437","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224607","747437","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224606","747437","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224605","747437","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224604","747437","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832876","747437","","","Ontology Name for Source","legume food product"
"1832875","747437","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001265"
"1832874","747437","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832873","747437","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832591","747437","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832590","747437","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224633","747438","","","Ontology Name for Source","legume food product"
"3224632","747438","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224631","747438","","","FoodOn Ontology Name for FDC Item","light red kidney bean (whole)"
"3224630","747438","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003586"
"3224629","747438","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224628","747438","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832892","747438","","","Ontology Name for Source","legume food product"
"1832891","747438","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832890","747438","","","FoodOn Ontology Name for FDC Item","light red kidney bean (whole)"
"1832889","747438","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003586"
"1832599","747438","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832598","747438","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224657","747439","","","Ontology Name for Source","legume food product"
"3224656","747439","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224655","747439","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224654","747439","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224653","747439","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224652","747439","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832908","747439","","","Ontology Name for Source","legume food product"
"1832907","747439","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832906","747439","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832905","747439","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832607","747439","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832606","747439","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224615","747440","","","Ontology Name for Source","legume food product"
"3224614","747440","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224613","747440","","","FoodOn Ontology Name for FDC Item","dark red kidney bean (whole)"
"3224612","747440","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003587"
"3224611","747440","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224610","747440","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832880","747440","","","Ontology Name for Source","legume food product"
"1832879","747440","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832878","747440","","","FoodOn Ontology Name for FDC Item","dark red kidney bean (whole)"
"1832877","747440","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00003587"
"1832593","747440","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832592","747440","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224651","747441","","","Ontology Name for Source","legume food product"
"3224650","747441","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224649","747441","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224648","747441","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224647","747441","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224646","747441","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832904","747441","","","Ontology Name for Source","legume food product"
"1832903","747441","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832902","747441","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832901","747441","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832605","747441","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832604","747441","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224681","747442","","","Ontology Name for Source","legume food product"
"3224680","747442","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224679","747442","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224678","747442","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224677","747442","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224676","747442","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832924","747442","","","Ontology Name for Source","legume food product"
"1832923","747442","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832922","747442","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832921","747442","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832615","747442","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832614","747442","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224675","747443","","","Ontology Name for Source","legume food product"
"3224674","747443","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224673","747443","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224672","747443","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"3224671","747443","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224670","747443","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832920","747443","","","Ontology Name for Source","legume food product"
"1832919","747443","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"1832918","747443","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"1832917","747443","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001202"
"1832613","747443","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33090"
"1832612","747443","","","NCBI Taxon","http://purl.bioontology.org/ontology/NCBITAXON/3885"
"3224591","747444","","","Ontology Name for Source","legume food product"
"3224590","747444","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001264"
"3224589","747444","","","FoodOn Ontology Name for FDC Item","dry beans food product"
"3224588","747444","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00001201"
"3224587","747444","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224586","747444","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3885"
"1832864","747444","","","Ontology Name for Source","legume food product"
